Precio sugerido,Producto,Producto_s_tilde,Provincia,Region,categoria,id_producto,marca,subcategoria
279.0,Aceite Bebé Puro Johnsons Baby 200 Cc,Aceite Bebe Puro Johnsons Baby 200 Cc,Neuquén,Patagonia,Cuidado del Bebe,7790010959797,Johnson's,Despues del Baño
153.0,Aceite de Girasol Cañuelas 1.5 Lt,Aceite de Girasol Cañuelas 1.5 Lt,Neuquén,Patagonia,Aceites,7792180001665,Cañuelas,Aceite de Girasol
92.0,Aceite de Girasol Cañuelas 900 Cc,Aceite de Girasol Cañuelas 900 Cc,Neuquén,Patagonia,Aceites,7792180001641,Cañuelas,Aceite de Girasol
144.0,Aceite de Girasol Cocinero 1.5 Lt,Aceite de Girasol Cocinero 1.5 Lt,Neuquén,Patagonia,Aceites,7790060023684,Cocinero,Aceite de Girasol
95.0,Aceite de Girasol Cocinero 900 Ml,Aceite de Girasol Cocinero 900 Ml,Neuquén,Patagonia,Aceites,7790070012050,Cocinero,Aceite de Girasol
164.0,Aceite de Girasol Natura 1.5 Lt,Aceite de Girasol Natura 1.5 Lt,Neuquén,Patagonia,Aceites,7790272001029,Natura,Aceite de Girasol
105.0,Aceite de Girasol Natura 900 Ml,Aceite de Girasol Natura 900 Ml,Neuquén,Patagonia,Aceites,7790272001005,Natura,Aceite de Girasol
233.0,Aceite de Maíz Arcor 900 Ml,Aceite de Maiz Arcor 900 Ml,Neuquén,Patagonia,Aceites,7790580160807,Arcor,Aceite de Maíz
220.0,Aceite de Maíz Mazola 900 Ml,Aceite de Maiz Mazola 900 Ml,Neuquén,Patagonia,Aceites,7790272000794,Mazola,Aceite de Maíz
111.0,Aceite Mezcla Cocinero 1.5 Lt,Aceite Mezcla Cocinero 1.5 Lt,Neuquén,Patagonia,Aceites,7790070225023,Cocinero,Aceite Mezcla
100.0,Aceite Mezcla Ideal 1.5 Lt,Aceite Mezcla Ideal 1.5 Lt,Neuquén,Patagonia,Aceites,7790070228406,Ideal,Aceite Mezcla
219.0,Aceite Rocío Vegetal Girasol en Aerosol Natura 120 Cc,Aceite Rocio Vegetal Girasol en Aerosol Natura 120 Cc,Neuquén,Patagonia,Aceites,7790272000831,Natura,Otros Aceites
58.0,Aceitunas Verdes Clásicas Doy Pack Castell 100 Gr,Aceitunas Verdes Clasicas Doy Pack Castell 100 Gr,Neuquén,Patagonia,"Encurtidos, Aceitunas y Pickles",7791675350011,Castell,Aceitunas Verdes
99.0,Aceitunas Verdes Descarozadas en Salmuera Nucete 150 Gr,Aceitunas Verdes Descarozadas en Salmuera Nucete 150 Gr,Neuquén,Patagonia,"Encurtidos, Aceitunas y Pickles",7792070001102,Nucete,Aceitunas Verdes
223.0,Acelga Congelada Granja Del Sol 500 Gr,Acelga Congelada Granja Del Sol 500 Gr,Neuquén,Patagonia,Vegetales,7790070032669,Granja del Sol,Vegetales
389.0,Acondicionador Balance Sedal 650 Ml,Acondicionador Balance Sedal 650 Ml,Neuquén,Patagonia,Cuidado del Cabello,7791293031149,Sedal,Acondicionador
162.0,Acondicionador Brillo Luminoso Plusbelle 1 Lt,Acondicionador Brillo Luminoso Plusbelle 1 Lt,Neuquén,Patagonia,Cuidado del Cabello,7790740502393,Plusbelle,Acondicionador
389.0,Acondicionador Ceramidas Sedal 650 Ml,Acondicionador Ceramidas Sedal 650 Ml,Neuquén,Patagonia,Cuidado del Cabello,7791293027319,Sedal,Acondicionador
162.0,Acondicionador Frescura y Vitalidad Plusbelle 1 Lt,Acondicionador Frescura y Vitalidad Plusbelle 1 Lt,Neuquén,Patagonia,Cuidado del Cabello,7790740502409,Plusbelle,Acondicionador
162.0,Acondicionador Nutrición Creme Plusbelle 1 Lt,Acondicionador Nutricion Creme Plusbelle 1 Lt,Neuquén,Patagonia,Cuidado del Cabello,7790740502423,Plusbelle,Acondicionador
299.0,Acondicionador Plusbelle Kids Fuerza y Vitalidad 750 Ml,Acondicionador Plusbelle Kids Fuerza y Vitalidad 750 Ml,Neuquén,Patagonia,Cuidado del Cabello,7790740608132,Plusbelle,Acondicionador
299.0,Acondicionador Plusbelle Kids Protección  750 Ml,Acondicionador Plusbelle Kids Proteccion  750 Ml,Neuquén,Patagonia,Cuidado del Cabello,7790740608149,Plusbelle,Acondicionador
531.0,Acondicionador Reparación Total 5 Elvive 750 Cc,Acondicionador Reparacion Total 5 Elvive 750 Cc,Neuquén,Patagonia,Cuidado del Cabello,7899026484627,Loreal,Acondicionador
535.0,Acondicionador Reparación Total 5 Extreme Elvive 750 Cc,Acondicionador Reparacion Total 5 Extreme Elvive 750 Cc,Neuquén,Patagonia,Cuidado del Cabello,7898587772617,Loreal,Acondicionador
389.0,Acondicionador Sedal Ceramidas 650 Ml,Acondicionador Sedal Ceramidas 650 Ml,Neuquén,Patagonia,Cuidado del Cabello,7791293024233,Sedal,Acondicionador
167.0,Afeitadora Verde Comfort 3 Action Sensitive Bic 2 Un,Afeitadora Verde Comfort 3 Action Sensitive Bic 2 Un,Neuquén,Patagonia,Cuidado Facial,70330717527,Bic,Afeitado
41.0,Agua Baja en Sodio con Gas Ecoop 2 Lt,Agua Baja en Sodio con Gas Ecoop 2 Lt,Neuquén,Patagonia,Aguas,7791102050354,Ecoop,Agua con Gas
35.0,Agua con Gas Córdoba 6 Un 2 Lt,Agua con Gas Cordoba 6 Un 2 Lt,Neuquén,Patagonia,Aguas,7790639001952,Córdoba,Agua con Gas
35.0,Agua de Mesa sin Gas Córdoba 2 Lt,Agua de Mesa sin Gas Cordoba 2 Lt,Neuquén,Patagonia,Aguas,7790639001969,Córdoba,Agua sin Gas
60.0,Agua de Mesa Sin Gas Kin 2.25 Lt,Agua de Mesa Sin Gas Kin 2.25 Lt,Neuquén,Patagonia,Aguas,7790895064135,Kin,Agua sin Gas
36.72,Agua de Mesa sin Gas Nihuil 2 Lt,Agua de Mesa sin Gas Nihuil 2 Lt,Neuquén,Patagonia,Aguas,7798065733669,Nihuil,Agua sin Gas
60.0,Agua Mineral con Gas Bonaqua 1.5 Lt,Agua Mineral con Gas Bonaqua 1.5 Lt,Neuquén,Patagonia,Aguas,7790895003950,Bonaqua,Agua con Gas
49.0,Agua Mineral con Gas Bonaqua 500 Cc,Agua Mineral con Gas Bonaqua 500 Cc,Neuquén,Patagonia,Aguas,7790895003943,Bonaqua,Agua con Gas
64.0,Agua Mineral con Gas Eco de Los Andes 1.5 Lt,Agua Mineral con Gas Eco de Los Andes 1.5 Lt,Neuquén,Patagonia,Aguas,7792799000073,Eco de los Andes,Agua con Gas
49.0,Agua Mineral con Gas Eco de Los Andes 500 Cc,Agua Mineral con Gas Eco de Los Andes 500 Cc,Neuquén,Patagonia,Aguas,7792799000035,Eco de los Andes,Agua con Gas
44.28,Agua Mineral con Gas Sierra de los Padres 1.5 Lt,Agua Mineral con Gas Sierra de los Padres 1.5 Lt,Neuquén,Patagonia,Aguas,7798065733461,Sierra de los Padres,Agua con Gas
83.0,Agua Mineral con Gas Villavicencio 1.5 Lt,Agua Mineral con Gas Villavicencio 1.5 Lt,Neuquén,Patagonia,Aguas,7798062547788,Villavicencio,Agua con Gas
65.0,Agua Mineral con Gas Villavicencio 500 Cc,Agua Mineral con Gas Villavicencio 500 Cc,Neuquén,Patagonia,Aguas,7798062547801,Villavicencio,Agua con Gas
40.0,Agua Mineral sin Gas Alvura 1.5 Lt,Agua Mineral sin Gas Alvura 1.5 Lt,Neuquén,Patagonia,Aguas,40232846373,Alvura,Agua sin Gas
70.0,Agua Mineral sin Gas Bajo Sodio Ser 1.5 Lt,Agua Mineral sin Gas Bajo Sodio Ser 1.5 Lt,Neuquén,Patagonia,Aguas,7790315058706,Ser,Agua sin Gas
60.0,Agua Mineral sin Gas Bonaqua 1.5 Lt,Agua Mineral sin Gas Bonaqua 1.5 Lt,Neuquén,Patagonia,Aguas,7790895003875,Bonaqua,Agua sin Gas
70.0,Agua Mineral sin Gas Bonaqua 2 Lt,Agua Mineral sin Gas Bonaqua 2 Lt,Neuquén,Patagonia,Aguas,7790895003882,Bonaqua,Agua sin Gas
50.0,Agua Mineral sin Gas Bonaqua 500 Cc,Agua Mineral sin Gas Bonaqua 500 Cc,Neuquén,Patagonia,Aguas,7790895003868,Bonaqua,Agua sin Gas
64.0,Agua Mineral sin Gas Eco de Los Andes 1.5 Lt,Agua Mineral sin Gas Eco de Los Andes 1.5 Lt,Neuquén,Patagonia,Aguas,7792799000059,Eco de los Andes,Agua sin Gas
71.0,Agua Mineral sin Gas Eco de Los Andes 2 Lt,Agua Mineral sin Gas Eco de Los Andes 2 Lt,Neuquén,Patagonia,Aguas,7792799000097,Eco de los Andes,Agua sin Gas
52.0,Agua Mineral sin Gas Eco de Los Andes 500 Cc,Agua Mineral sin Gas Eco de Los Andes 500 Cc,Neuquén,Patagonia,Aguas,7792799000011,Eco de los Andes,Agua sin Gas
152.0,Agua Mineral sin Gas en Bidón Nestlé 6.3 Lt,Agua Mineral sin Gas en Bidon Nestle 6.3 Lt,Neuquén,Patagonia,Aguas,7792799001032,Nestlé,Agua sin Gas
190.0,Agua Mineral sin Gas en Bidón Villa del Sur 6.25 Lt,Agua Mineral sin Gas en Bidon Villa del Sur 6.25 Lt,Neuquén,Patagonia,Aguas,7798062540116,Villa del Sur,Agua sin Gas
47.0,Agua Mineral sin Gas Mansel 2 Lt,Agua Mineral sin Gas Mansel 2 Lt,Neuquén,Patagonia,Aguas,7798061941037,Mansel,Agua sin Gas
56.0,Agua Mineral sin Gas Nestlé Pureza Vital 1.5 Lt,Agua Mineral sin Gas Nestle Pureza Vital 1.5 Lt,Neuquén,Patagonia,Aguas,7792799000905,Nestlé,Agua sin Gas
47.0,Agua Mineral sin Gas Nestlé Pureza Vital 500 Cc,Agua Mineral sin Gas Nestle Pureza Vital 500 Cc,Neuquén,Patagonia,Aguas,7792799000899,Nestlé,Agua sin Gas
83.0,Agua Mineral sin Gas Ser 2.25 Lt,Agua Mineral sin Gas Ser 2.25 Lt,Neuquén,Patagonia,Aguas,7798062542394,Ser,Agua sin Gas
169.0,Agua Mineral sin Gas Sierra de en Bidón los Padres 6.5Lt,Agua Mineral sin Gas Sierra de en Bidon los Padres 6.5Lt,Neuquén,Patagonia,Aguas,7798065730873,Sierra de los Padres,Agua sin Gas
44.28,Agua Mineral sin Gas Sierra de los Padres 1.5 Lt,Agua Mineral sin Gas Sierra de los Padres 1.5 Lt,Neuquén,Patagonia,Aguas,7798065733485,Sierra de los Padres,Agua sin Gas
83.0,Agua Mineral sin Gas Sierra de los Padres 2 Lt,Agua Mineral sin Gas Sierra de los Padres 2 Lt,Neuquén,Patagonia,Aguas,7798065730033,Sierra de los Padres,Agua sin Gas
74.0,Agua Mineral sin Gas Villa del Sur 1.65 Lt,Agua Mineral sin Gas Villa del Sur 1.65 Lt,Neuquén,Patagonia,Aguas,7790315000149,Villa del Sur,Agua sin Gas
55.0,Agua Mineral sin Gas Villa San Remo 2 Lt,Agua Mineral sin Gas Villa San Remo 2 Lt,Neuquén,Patagonia,Aguas,7791913000937,Villa San Remo,Agua sin Gas
34.0,Agua Mineral sin Gas Villamanaos 2 Lt,Agua Mineral sin Gas Villamanaos 2 Lt,Neuquén,Patagonia,Aguas,7798113301611,Villamanaos,Agua sin Gas
91.0,Agua Mineral sin Gas Villamanaos Bidón 6 Lt,Agua Mineral sin Gas Villamanaos Bidon 6 Lt,Neuquén,Patagonia,Aguas,7798113301505,Villamanaos,Agua sin Gas
81.0,Agua Mineral sin Gas Villavicencio 1.5 Lt,Agua Mineral sin Gas Villavicencio 1.5 Lt,Neuquén,Patagonia,Aguas,7790315000439,Villavicencio,Agua sin Gas
97.0,Agua Mineral sin Gas Villavicencio 2 Lt,Agua Mineral sin Gas Villavicencio 2 Lt,Neuquén,Patagonia,Aguas,7790315000422,Villavicencio,Agua sin Gas
56.0,Agua Mineral sin Gas Villavicencio 500 Cc,Agua Mineral sin Gas Villavicencio 500 Cc,Neuquén,Patagonia,Aguas,7790315000446,Villavicencio,Agua sin Gas
36.72,Agua Mineralizada con Gas Cellier Favaloro 2 Lt,Agua Mineralizada con Gas Cellier Favaloro 2 Lt,Neuquén,Patagonia,Aguas,7790639002423,Cellier,Agua con Gas
61.0,Agua Mineralizada con Gas Glaciar 1.5 Lt,Agua Mineralizada con Gas Glaciar 1.5 Lt,Neuquén,Patagonia,Aguas,7792931001050,Glaciar,Agua con Gas
36.72,Agua Mineralizada sin Gas Cellier Favaloro 2 Lt,Agua Mineralizada sin Gas Cellier Favaloro 2 Lt,Neuquén,Patagonia,Aguas,7790639002416,Cellier,Agua sin Gas
59.0,Agua Mineralizada sin Gas Glaciar 1.5 Lt,Agua Mineralizada sin Gas Glaciar 1.5 Lt,Neuquén,Patagonia,Aguas,7792931000022,Glaciar,Agua sin Gas
70.0,Agua Mineralizada sin Gas Glaciar 2 Lt,Agua Mineralizada sin Gas Glaciar 2 Lt,Neuquén,Patagonia,Aguas,7792931000039,Glaciar,Agua sin Gas
50.0,Agua Mineralizada sin Gas Glaciar 500 Cc,Agua Mineralizada sin Gas Glaciar 500 Cc,Neuquén,Patagonia,Aguas,7792931000015,Glaciar,Agua sin Gas
32.0,Agua Mocoretá Baggio Fresh 1.5 Lt,Agua Mocoreta Baggio Fresh 1.5 Lt,Neuquén,Patagonia,Aguas,7790036974514,Mocoretá,Agua sin Gas
65.0,Agua Saborizada Anana sin Gas Placer 1.5 Lt,Agua Saborizada Anana sin Gas Placer 1.5 Lt,Neuquén,Patagonia,Aguas,7798113301185,Placer,Agua Saborizada
101.0,Agua Saborizada Anana sin Gas Villa del Sur Levité 1.5 Lt,Agua Saborizada Anana sin Gas Villa del Sur Levite 1.5 Lt,Neuquén,Patagonia,Aguas,7798062549225,Levité,Agua Saborizada
85.0,Agua Saborizada Citrus con Gas Aquarius Cero 1.5 Lt,Agua Saborizada Citrus con Gas Aquarius Cero 1.5 Lt,Neuquén,Patagonia,Aguas,7790895010699,Aquarius,Agua Saborizada
99.0,Agua Saborizada Citrus con Gas Ser We 1.5 Lt,Agua Saborizada Citrus con Gas Ser We 1.5 Lt,Neuquén,Patagonia,Aguas,7798062542073,Ser,Agua Saborizada
70.0,Agua Saborizada Citrus Magna 1.5 Lt,Agua Saborizada Citrus Magna 1.5 Lt,Neuquén,Patagonia,Aguas,7791913005079,Magna,Agua Saborizada
100.0,Agua Saborizada Lima Limón con Gas H2Ho 1.5 Lt,Agua Saborizada Lima Limon con Gas H2Ho 1.5 Lt,Neuquén,Patagonia,Aguas,7791813421238,H2Oh!,Agua Saborizada
85.0,Agua Saborizada Limonada con Gas Aquarius 1.5 Lt,Agua Saborizada Limonada con Gas Aquarius 1.5 Lt,Neuquén,Patagonia,Aguas,7790895010774,Aquarius,Agua Saborizada
83.0,Agua Saborizada Manzana Roja sin Gas Sierra de los Padres 1.5 Lt,Agua Saborizada Manzana Roja sin Gas Sierra de los Padres 1.5 Lt,Neuquén,Patagonia,Aguas,7798065730361,Sierra de los Padres,Agua Saborizada
85.0,Agua Saborizada Manzana sin Gas Aquarius 1.5 Lt,Agua Saborizada Manzana sin Gas Aquarius 1.5 Lt,Neuquén,Patagonia,Aguas,7790895640483,Aquarius,Agua Saborizada
101.0,Agua Saborizada Manzana sin Gas Levité 1.5 Lt,Agua Saborizada Manzana sin Gas Levite 1.5 Lt,Neuquén,Patagonia,Aguas,7798062548709,Levité,Agua Saborizada
111.0,Agua Saborizada Manzana sin Gas Levité Cero 1.5 Lt,Agua Saborizada Manzana sin Gas Levite Cero 1.5 Lt,Neuquén,Patagonia,Aguas,7790315001061,Levité,Agua Saborizada
70.0,Agua Saborizada Manzana sin Gas Livra 1.5 Lt,Agua Saborizada Manzana sin Gas Livra 1.5 Lt,Neuquén,Patagonia,Aguas,7791913000128,Livra,Agua Saborizada
70.0,Agua Saborizada Manzana sin Gas Livra Cero 1.5 Lt,Agua Saborizada Manzana sin Gas Livra Cero 1.5 Lt,Neuquén,Patagonia,Aguas,7791913000999,Livra,Agua Saborizada
65.0,Agua Saborizada Manzana sin Gas Placer 1.5 Lt,Agua Saborizada Manzana sin Gas Placer 1.5 Lt,Neuquén,Patagonia,Aguas,7798113301116,Placer,Agua Saborizada
42.0,Agua Saborizada Naranja Cellier Favaloro 1.5 Lt,Agua Saborizada Naranja Cellier Favaloro 1.5 Lt,Neuquén,Patagonia,Aguas,7790639002478,Cellier,Agua Saborizada
42.0,Agua Saborizada Naranja Durazno Cellier Favaloro 1.5 Lt,Agua Saborizada Naranja Durazno Cellier Favaloro 1.5 Lt,Neuquén,Patagonia,Aguas,7790639002430,Cellier,Agua Saborizada
70.0,Agua Saborizada Naranja Livra 1.5 Lt,Agua Saborizada Naranja Livra 1.5 Lt,Neuquén,Patagonia,Aguas,7791913000531,Livra,Agua Saborizada
70.0,Agua Saborizada Naranja Magna 1.5 Lt,Agua Saborizada Naranja Magna 1.5 Lt,Neuquén,Patagonia,Aguas,7791913005093,Magna,Agua Saborizada
50.0,Agua Saborizada Naranja Nihuil 1.5 Lt,Agua Saborizada Naranja Nihuil 1.5 Lt,Neuquén,Patagonia,Aguas,7798065733751,Nihuil,Agua Saborizada
85.0,Agua Saborizada Naranja sin Gas Aquarius 1.5 Lt,Agua Saborizada Naranja sin Gas Aquarius 1.5 Lt,Neuquén,Patagonia,Aguas,7790895641237,Aquarius,Agua Saborizada
101.0,Agua Saborizada Naranja sin Gas Levité 1.5 Lt,Agua Saborizada Naranja sin Gas Levite 1.5 Lt,Neuquén,Patagonia,Aguas,7798062548648,Levité,Agua Saborizada
65.0,Agua Saborizada Naranja sin Gas Placer 1.5 Lt,Agua Saborizada Naranja sin Gas Placer 1.5 Lt,Neuquén,Patagonia,Aguas,7798113301130,Placer,Agua Saborizada
83.0,Agua Saborizada Naranja sin Gas Sierra de los Padres 1.5 Lt,Agua Saborizada Naranja sin Gas Sierra de los Padres 1.5 Lt,Neuquén,Patagonia,Aguas,7798065730323,Sierra de los Padres,Agua Saborizada
85.0,Agua Saborizada Pera sin Gas Aquarius 1.5 Lt,Agua Saborizada Pera sin Gas Aquarius 1.5 Lt,Neuquén,Patagonia,Aguas,7790895640476,Aquarius,Agua Saborizada
101.0,Agua Saborizada Pera sin Gas Levité 1.5 Lt,Agua Saborizada Pera sin Gas Levite 1.5 Lt,Neuquén,Patagonia,Aguas,7798062540253,Levité,Agua Saborizada
65.0,Agua Saborizada Pera Sin Gas Placer 1.5 Lt,Agua Saborizada Pera Sin Gas Placer 1.5 Lt,Neuquén,Patagonia,Aguas,7798113301109,Placer,Agua Saborizada
74.0,Agua Saborizada Pomelo Baggio Fresh 1.5 Lt,Agua Saborizada Pomelo Baggio Fresh 1.5 Lt,Neuquén,Patagonia,Aguas,7790036001579,Baggio,Agua Saborizada
70.0,Agua Saborizada Pomelo Magna 1.5 Lt,Agua Saborizada Pomelo Magna 1.5 Lt,Neuquén,Patagonia,Aguas,7791913005161,Magna,Agua Saborizada
50.0,Agua Saborizada Pomelo Nihuil 1.5 Lt,Agua Saborizada Pomelo Nihuil 1.5 Lt,Neuquén,Patagonia,Aguas,7798065733768,Nihuil,Agua Saborizada
70.0,Agua Saborizada Pomelo Rosado sin Gas Livra Cero 1.5 Lt,Agua Saborizada Pomelo Rosado sin Gas Livra Cero 1.5 Lt,Neuquén,Patagonia,Aguas,7791913000982,Livra,Agua Saborizada
85.0,Agua Saborizada Pomelo sin Gas Aquarius 1.5 Lt,Agua Saborizada Pomelo sin Gas Aquarius 1.5 Lt,Neuquén,Patagonia,Aguas,7790895640490,Aquarius,Agua Saborizada
90.0,Agua Saborizada Pomelo sin Gas Levité 1.5 Lt,Agua Saborizada Pomelo sin Gas Levite 1.5 Lt,Neuquén,Patagonia,Aguas,7798062547689,Levité,Agua Saborizada
101.0,Agua Saborizada Pomelo Sin Gas Levité 1.5 Lt,Agua Saborizada Pomelo Sin Gas Levite 1.5 Lt,Neuquén,Patagonia,Aguas,7798062548679,Levité,Agua Saborizada
111.0,Agua Saborizada Pomelo sin Gas Levité Cero 1.5 Lt,Agua Saborizada Pomelo sin Gas Levite Cero 1.5 Lt,Neuquén,Patagonia,Aguas,7790315000910,Levité,Agua Saborizada
65.0,Agua Saborizada Pomelo sin Gas Placer 1.5 Lt,Agua Saborizada Pomelo sin Gas Placer 1.5 Lt,Neuquén,Patagonia,Aguas,7798113301123,Placer,Agua Saborizada
51.0,Agua Saborizada sin Azúcar Manzana Fresh 1.5 Lt,Agua Saborizada sin Azucar Manzana Fresh 1.5 Lt,Neuquén,Patagonia,Aguas,7790036974767,Fresh,Agua Saborizada
90.0,Agua Saborizada sin Gas Levité 1.5 Lt,Agua Saborizada sin Gas Levite 1.5 Lt,Neuquén,Patagonia,Aguas,7798062547863,Villa del Sur,Agua Saborizada
79.0,Agua Saborizada sin Gas Manzana Ser 1.5 Lt,Agua Saborizada sin Gas Manzana Ser 1.5 Lt,Neuquén,Patagonia,Aguas,7798062544411,Ser,Agua Saborizada
79.0,Agua Saborizada sin Gas Naranja Ser 1.5 Lt,Agua Saborizada sin Gas Naranja Ser 1.5 Lt,Neuquén,Patagonia,Aguas,7798062544404,Ser,Agua Saborizada
79.0,Agua Saborizada sin Gas Pomelo Ser 1.5 Lt,Agua Saborizada sin Gas Pomelo Ser 1.5 Lt,Neuquén,Patagonia,Aguas,7798062544428,Ser,Agua Saborizada
176.0,Agua sin Gas Bidón Glaciar 6.3 Lt,Agua sin Gas Bidon Glaciar 6.3 Lt,Neuquén,Patagonia,Aguas,7795930000550,Glaciar,Agua sin Gas
157.0,Alcohol Bialcohol Etílico 500 Ml,Alcohol Bialcohol Etilico 500 Ml,Neuquén,Patagonia,Productos Farmaceuticos ,7790139000721,Bialcohol,Alcohol
104.0,Alcohol Etílico Bialcohol 250 Cc,Alcohol Etilico Bialcohol 250 Cc,Neuquén,Patagonia,Productos Farmaceuticos ,7790139000462,Bialcohol,Alcohol
17.0,Alfajor Blanco Nevares 45 Gr,Alfajor Blanco Nevares 45 Gr,Neuquén,Patagonia,Golosinas,77925626,Nevares,Alfajores
16.0,Alfajor Blanco Tatín 33 Gr,Alfajor Blanco Tatin 33 Gr,Neuquén,Patagonia,Golosinas,7790040331303,Tatín,Alfajores
46.0,Alfajor Chocolate Relleno con Mouse Suchard 50 Gr,Alfajor Chocolate Relleno con Mouse Suchard 50 Gr,Neuquén,Patagonia,Golosinas,7622300817725,Suchard,Alfajores
40.0,Alfajor Clásico Terrabusi 50 Gr,Alfajor Clasico Terrabusi 50 Gr,Neuquén,Patagonia,Golosinas,77939234,Terrabusi,Alfajores
17.0,Alfajor con Baño de Chocolate Blanco Guaymallén 38 Gr,Alfajor con Baño de Chocolate Blanco Guaymallen 38 Gr,Neuquén,Patagonia,Golosinas,77980212,Guaymallén,Alfajores
17.0,Alfajor con Baño de Chocolate Guaymallén 38 Gr,Alfajor con Baño de Chocolate Guaymallen 38 Gr,Neuquén,Patagonia,Golosinas,77980229,Guaymallén,Alfajores
32.0,Alfajor con Baño de Chocolate Jorgito 55 Gr,Alfajor con Baño de Chocolate Jorgito 55 Gr,Neuquén,Patagonia,Golosinas,77905741,Jorgito,Alfajores
46.0,Alfajor de Arroz con Dulce de Leche Chocoarroz 22 Gr,Alfajor de Arroz con Dulce de Leche Chocoarroz 22 Gr,Neuquén,Patagonia,Golosinas,7790070416315,Chocoarroz,Alfajores
55.0,Alfajor Dulce de Leche Ser 47 Gr,Alfajor Dulce de Leche Ser 47 Gr,Neuquén,Patagonia,Golosinas,7790040102699,Ser,Alfajores
120.0,Alfajor Mini de Chocolate Relleno de Dulce de Leche Jorgito 160 Gr,Alfajor Mini de Chocolate Relleno de Dulce de Leche Jorgito 160 Gr,Neuquén,Patagonia,Golosinas,7790957000033,Jorgito,Alfajores
56.0,Alfajor Mousse Triple Milka 55 Gr,Alfajor Mousse Triple Milka 55 Gr,Neuquén,Patagonia,Golosinas,77903785,Milka,Alfajores
64.0,Alfajor Negro Bagley B&N 73.5 Gr,Alfajor Negro Bagley B&N 73.5 Gr,Neuquén,Patagonia,Golosinas,7790040375000,B&N,Alfajores
17.0,Alfajor Negro Nevares 45 Gr,Alfajor Negro Nevares 45 Gr,Neuquén,Patagonia,Golosinas,77908193,Nevares,Alfajores
16.0,Alfajor Negro Tatín 33 Gr,Alfajor Negro Tatin 33 Gr,Neuquén,Patagonia,Golosinas,7790040331204,Tatín,Alfajores
27.0,Alfajor Negro Tofi 44 Gr,Alfajor Negro Tofi 44 Gr,Neuquén,Patagonia,Golosinas,7790040116610,Tofi,Alfajores
247.0,Alfajor Relleno con Mouse Suchard 6 Un 300 Gr,Alfajor Relleno con Mouse Suchard 6 Un 300 Gr,Neuquén,Patagonia,Golosinas,7622300817749,Suchard,Alfajores
35.0,Alfajor Tita 36 Gr,Alfajor Tita 36 Gr,Neuquén,Patagonia,Golosinas,77908308,Tita,Alfajores
68.0,Alfajor Triple Chocolate Blanco Relleno de Mousse Milka 55 Gr,Alfajor Triple Chocolate Blanco Relleno de Mousse Milka 55 Gr,Neuquén,Patagonia,Golosinas,7622300457303,Milka,Alfajores
55.0,Alfajor Triple Dulce de Leche Terrabusi 70 Gr,Alfajor Triple Dulce de Leche Terrabusi 70 Gr,Neuquén,Patagonia,Golosinas,77903792,Terrabusi,Alfajores
22.0,Alfajor Triple Negro Guaymallén 70 Gr,Alfajor Triple Negro Guaymallen 70 Gr,Neuquén,Patagonia,Golosinas,77980274,Guaymallén,Alfajores
32.0,Alfajor Triple Negro Tatín 60 Gr,Alfajor Triple Negro Tatin 60 Gr,Neuquén,Patagonia,Golosinas,7790040405608,Tatín,Alfajores
65.0,Alfajor Triple Negro Tofi 73 Gr,Alfajor Triple Negro Tofi 73 Gr,Neuquén,Patagonia,Golosinas,7790040484801,Tofi,Alfajores
32.0,Alfajor Triple Negros con Dulce de Leche Tatín 60 Gr,Alfajor Triple Negros con Dulce de Leche Tatin 60 Gr,Neuquén,Patagonia,Golosinas,77944375,Tatín,Alfajores
58.0,Alfajor Triple Trishot 60 Gr,Alfajor Triple Trishot 60 Gr,Neuquén,Patagonia,Golosinas,77956699,Shot,Alfajores
188.0,Alfajores Sabor Chocolate Jorgelin Pack 3 Un 255 Gr,Alfajores Sabor Chocolate Jorgelin Pack 3 Un 255 Gr,Neuquén,Patagonia,Golosinas,7790957002808,Jorgelin,Alfajores
52.0,Alfajores Triple Bon o Bon 60 Gr,Alfajores Triple Bon o Bon 60 Gr,Neuquén,Patagonia,Golosinas,7790040614000,Bon o Bon,Alfajores
77.0,Algodón Doncella 140 Gr,Algodon Doncella 140 Gr,Neuquén,Patagonia,Cuidado Corporal,7790940000026,Doncella,Algodónes e Hisopos
249.0,Algodón Doncella 300 Gr,Algodon Doncella 300 Gr,Neuquén,Patagonia,Cuidado Corporal,7790940003089,Doncella,Algodónes e Hisopos
159.0,Algodón Estrella Clásico 140 Gr,Algodon Estrella Clasico 140 Gr,Neuquén,Patagonia,Cuidado Corporal,7790064000124,Estrella,Algodónes e Hisopos
329.0,Algodón Estrella Clásico 300 Gr,Algodon Estrella Clasico 300 Gr,Neuquén,Patagonia,Cuidado Corporal,7790064000131,Estrella,Algodónes e Hisopos
119.0,Alimento 5 Cereales con Fruta Nutrilon 180 Gr,Alimento 5 Cereales con Fruta Nutrilon 180 Gr,Neuquén,Patagonia,Alimentación Infantil,7795323773498,Nutrilon,Papillas y Alimentos Infantiles
119.0,Alimento 5 Cereales sin Azúcar Nutrilon 150 Gr,Alimento 5 Cereales sin Azucar Nutrilon 150 Gr,Neuquén,Patagonia,Alimentación Infantil,7795323003519,Nutrilon,Papillas y Alimentos Infantiles
