Precio sugerido,Producto,Producto_s_tilde,Provincia,Region,categoria,id_producto,marca,subcategoria
270.0,Aceite Bebé Puro Johnsons Baby 200 Cc,Aceite Bebe Puro Johnsons Baby 200 Cc,La Pampa,"Cuyo, Litoral, Centro",Cuidado del Bebe,7790010959797,Johnson's,Despues del Baño
148.0,Aceite de Girasol Cañuelas 1.5 Lt,Aceite de Girasol Cañuelas 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aceites,7792180001665,Cañuelas,Aceite de Girasol
86.0,Aceite de Girasol Cañuelas 900 Cc,Aceite de Girasol Cañuelas 900 Cc,La Pampa,"Cuyo, Litoral, Centro",Aceites,7792180001641,Cañuelas,Aceite de Girasol
136.0,Aceite de Girasol Cocinero 1.5 Lt,Aceite de Girasol Cocinero 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aceites,7790060023684,Cocinero,Aceite de Girasol
95.0,Aceite de Girasol Cocinero 900 Ml,Aceite de Girasol Cocinero 900 Ml,La Pampa,"Cuyo, Litoral, Centro",Aceites,7790070012050,Cocinero,Aceite de Girasol
159.0,Aceite de Girasol Natura 1.5 Lt,Aceite de Girasol Natura 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aceites,7790272001029,Natura,Aceite de Girasol
91.0,Aceite de Girasol Natura 900 Ml,Aceite de Girasol Natura 900 Ml,La Pampa,"Cuyo, Litoral, Centro",Aceites,7790272001005,Natura,Aceite de Girasol
225.0,Aceite de Maíz Arcor 900 Ml,Aceite de Maiz Arcor 900 Ml,La Pampa,"Cuyo, Litoral, Centro",Aceites,7790580160807,Arcor,Aceite de Maíz
214.0,Aceite de Maíz Mazola 900 Ml,Aceite de Maiz Mazola 900 Ml,La Pampa,"Cuyo, Litoral, Centro",Aceites,7790272000794,Mazola,Aceite de Maíz
111.0,Aceite Mezcla Cocinero 1.5 Lt,Aceite Mezcla Cocinero 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aceites,7790070225023,Cocinero,Aceite Mezcla
100.0,Aceite Mezcla Ideal 1.5 Lt,Aceite Mezcla Ideal 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aceites,7790070228406,Ideal,Aceite Mezcla
135.0,Aceite Rocío Vegetal Girasol en Aerosol Natura 120 Cc,Aceite Rocio Vegetal Girasol en Aerosol Natura 120 Cc,La Pampa,"Cuyo, Litoral, Centro",Aceites,7790272000831,Natura,Otros Aceites
57.0,Aceitunas Verdes Clásicas Doy Pack Castell 100 Gr,Aceitunas Verdes Clasicas Doy Pack Castell 100 Gr,La Pampa,"Cuyo, Litoral, Centro","Encurtidos, Aceitunas y Pickles",7791675350011,Castell,Aceitunas Verdes
100.0,Aceitunas Verdes Descarozadas en Salmuera Nucete 150 Gr,Aceitunas Verdes Descarozadas en Salmuera Nucete 150 Gr,La Pampa,"Cuyo, Litoral, Centro","Encurtidos, Aceitunas y Pickles",7792070001102,Nucete,Aceitunas Verdes
217.0,Acelga Congelada Granja Del Sol 500 Gr,Acelga Congelada Granja Del Sol 500 Gr,La Pampa,"Cuyo, Litoral, Centro",Vegetales,7790070032669,Granja del Sol,Vegetales
318.0,Acondicionador Balance Sedal 650 Ml,Acondicionador Balance Sedal 650 Ml,La Pampa,"Cuyo, Litoral, Centro",Cuidado del Cabello,7791293031149,Sedal,Acondicionador
138.0,Acondicionador Brillo Luminoso Plusbelle 1 Lt,Acondicionador Brillo Luminoso Plusbelle 1 Lt,La Pampa,"Cuyo, Litoral, Centro",Cuidado del Cabello,7790740502393,Plusbelle,Acondicionador
138.0,Acondicionador Frescura y Vitalidad Plusbelle 1 Lt,Acondicionador Frescura y Vitalidad Plusbelle 1 Lt,La Pampa,"Cuyo, Litoral, Centro",Cuidado del Cabello,7790740502409,Plusbelle,Acondicionador
138.0,Acondicionador Nutrición Creme Plusbelle 1 Lt,Acondicionador Nutricion Creme Plusbelle 1 Lt,La Pampa,"Cuyo, Litoral, Centro",Cuidado del Cabello,7790740502423,Plusbelle,Acondicionador
521.0,Acondicionador Reparación Total 5 Elvive 750 Cc,Acondicionador Reparacion Total 5 Elvive 750 Cc,La Pampa,"Cuyo, Litoral, Centro",Cuidado del Cabello,7899026484627,Loreal,Acondicionador
521.0,Acondicionador Reparación Total 5 Extreme Elvive 750 Cc,Acondicionador Reparacion Total 5 Extreme Elvive 750 Cc,La Pampa,"Cuyo, Litoral, Centro",Cuidado del Cabello,7898587772617,Loreal,Acondicionador
126.0,Afeitadora Verde Comfort 3 Action Sensitive Bic 2 Un,Afeitadora Verde Comfort 3 Action Sensitive Bic 2 Un,La Pampa,"Cuyo, Litoral, Centro",Cuidado Facial,70330717527,Bic,Afeitado
38.0,Agua Baja en Sodio con Gas Ecoop 2 Lt,Agua Baja en Sodio con Gas Ecoop 2 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7791102050354,Ecoop,Agua con Gas
34.0,Agua con Gas Córdoba 6 Un 2 Lt,Agua con Gas Cordoba 6 Un 2 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790639001952,Córdoba,Agua con Gas
34.0,Agua de Mesa sin Gas Córdoba 2 Lt,Agua de Mesa sin Gas Cordoba 2 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790639001969,Córdoba,Agua sin Gas
58.0,Agua de Mesa Sin Gas Kin 2.25 Lt,Agua de Mesa Sin Gas Kin 2.25 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790895064135,Kin,Agua sin Gas
35.87,Agua de Mesa sin Gas Nihuil 2 Lt,Agua de Mesa sin Gas Nihuil 2 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7798065733669,Nihuil,Agua sin Gas
60.0,Agua Mineral con Gas Bonaqua 1.5 Lt,Agua Mineral con Gas Bonaqua 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790895003950,Bonaqua,Agua con Gas
49.0,Agua Mineral con Gas Bonaqua 500 Cc,Agua Mineral con Gas Bonaqua 500 Cc,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790895003943,Bonaqua,Agua con Gas
59.0,Agua Mineral con Gas Eco de Los Andes 1.5 Lt,Agua Mineral con Gas Eco de Los Andes 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7792799000073,Eco de los Andes,Agua con Gas
49.0,Agua Mineral con Gas Eco de Los Andes 500 Cc,Agua Mineral con Gas Eco de Los Andes 500 Cc,La Pampa,"Cuyo, Litoral, Centro",Aguas,7792799000035,Eco de los Andes,Agua con Gas
43.26,Agua Mineral con Gas Sierra de los Padres 1.5 Lt,Agua Mineral con Gas Sierra de los Padres 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7798065733461,Sierra de los Padres,Agua con Gas
81.0,Agua Mineral con Gas Villavicencio 1.5 Lt,Agua Mineral con Gas Villavicencio 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7798062547788,Villavicencio,Agua con Gas
66.0,Agua Mineral sin Gas Bajo Sodio Ser 1.5 Lt,Agua Mineral sin Gas Bajo Sodio Ser 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790315058706,Ser,Agua sin Gas
55.0,Agua Mineral sin Gas Bonaqua 1.5 Lt,Agua Mineral sin Gas Bonaqua 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790895003875,Bonaqua,Agua sin Gas
65.0,Agua Mineral sin Gas Bonaqua 2 Lt,Agua Mineral sin Gas Bonaqua 2 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790895003882,Bonaqua,Agua sin Gas
46.0,Agua Mineral sin Gas Bonaqua 500 Cc,Agua Mineral sin Gas Bonaqua 500 Cc,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790895003868,Bonaqua,Agua sin Gas
64.0,Agua Mineral sin Gas Eco de Los Andes 1.5 Lt,Agua Mineral sin Gas Eco de Los Andes 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7792799000059,Eco de los Andes,Agua sin Gas
69.0,Agua Mineral sin Gas Eco de Los Andes 2 Lt,Agua Mineral sin Gas Eco de Los Andes 2 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7792799000097,Eco de los Andes,Agua sin Gas
52.0,Agua Mineral sin Gas Eco de Los Andes 500 Cc,Agua Mineral sin Gas Eco de Los Andes 500 Cc,La Pampa,"Cuyo, Litoral, Centro",Aguas,7792799000011,Eco de los Andes,Agua sin Gas
152.0,Agua Mineral sin Gas en Bidón Nestlé 6.3 Lt,Agua Mineral sin Gas en Bidon Nestle 6.3 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7792799001032,Nestlé,Agua sin Gas
58.0,Agua Mineral sin Gas Nestlé Pureza Vital 1.5 Lt,Agua Mineral sin Gas Nestle Pureza Vital 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7792799000905,Nestlé,Agua sin Gas
78.0,Agua Mineral sin Gas Ser 2.25 Lt,Agua Mineral sin Gas Ser 2.25 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7798062542394,Ser,Agua sin Gas
170.0,Agua Mineral sin Gas Sierra de en Bidón los Padres 6.5Lt,Agua Mineral sin Gas Sierra de en Bidon los Padres 6.5Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7798065730873,Sierra de los Padres,Agua sin Gas
43.26,Agua Mineral sin Gas Sierra de los Padres 1.5 Lt,Agua Mineral sin Gas Sierra de los Padres 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7798065733485,Sierra de los Padres,Agua sin Gas
64.0,Agua Mineral sin Gas Sierra de los Padres 2 Lt,Agua Mineral sin Gas Sierra de los Padres 2 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7798065730033,Sierra de los Padres,Agua sin Gas
66.0,Agua Mineral sin Gas Villa del Sur 1.65 Lt,Agua Mineral sin Gas Villa del Sur 1.65 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790315000149,Villa del Sur,Agua sin Gas
55.0,Agua Mineral sin Gas Villa San Remo 2 Lt,Agua Mineral sin Gas Villa San Remo 2 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7791913000937,Villa San Remo,Agua sin Gas
71.0,Agua Mineral sin Gas Villavicencio 1.5 Lt,Agua Mineral sin Gas Villavicencio 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790315000439,Villavicencio,Agua sin Gas
93.0,Agua Mineral sin Gas Villavicencio 2 Lt,Agua Mineral sin Gas Villavicencio 2 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790315000422,Villavicencio,Agua sin Gas
61.0,Agua Mineral sin Gas Villavicencio 500 Cc,Agua Mineral sin Gas Villavicencio 500 Cc,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790315000446,Villavicencio,Agua sin Gas
35.87,Agua Mineralizada con Gas Cellier Favaloro 2 Lt,Agua Mineralizada con Gas Cellier Favaloro 2 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790639002423,Cellier,Agua con Gas
35.87,Agua Mineralizada sin Gas Cellier Favaloro 2 Lt,Agua Mineralizada sin Gas Cellier Favaloro 2 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790639002416,Cellier,Agua sin Gas
59.0,Agua Mineralizada sin Gas Glaciar 1.5 Lt,Agua Mineralizada sin Gas Glaciar 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7792931000022,Glaciar,Agua sin Gas
70.0,Agua Mineralizada sin Gas Glaciar 2 Lt,Agua Mineralizada sin Gas Glaciar 2 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7792931000039,Glaciar,Agua sin Gas
47.0,Agua Mineralizada sin Gas Glaciar 500 Cc,Agua Mineralizada sin Gas Glaciar 500 Cc,La Pampa,"Cuyo, Litoral, Centro",Aguas,7792931000015,Glaciar,Agua sin Gas
31.0,Agua Mocoretá Baggio Fresh 1.5 Lt,Agua Mocoreta Baggio Fresh 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790036974514,Mocoretá,Agua sin Gas
89.0,Agua Saborizada Anana sin Gas Villa del Sur Levité 1.5 Lt,Agua Saborizada Anana sin Gas Villa del Sur Levite 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7798062549225,Levité,Agua Saborizada
83.0,Agua Saborizada Citrus con Gas Aquarius Cero 1.5 Lt,Agua Saborizada Citrus con Gas Aquarius Cero 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790895010699,Aquarius,Agua Saborizada
94.0,Agua Saborizada Citrus con Gas Ser We 1.5 Lt,Agua Saborizada Citrus con Gas Ser We 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7798062542073,Ser,Agua Saborizada
49.0,Agua Saborizada Citrus Magna 1.5 Lt,Agua Saborizada Citrus Magna 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7791913005079,Magna,Agua Saborizada
85.0,Agua Saborizada Limonada con Gas Aquarius 1.5 Lt,Agua Saborizada Limonada con Gas Aquarius 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790895010774,Aquarius,Agua Saborizada
78.0,Agua Saborizada Manzana Roja sin Gas Sierra de los Padres 1.5 Lt,Agua Saborizada Manzana Roja sin Gas Sierra de los Padres 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7798065730361,Sierra de los Padres,Agua Saborizada
80.0,Agua Saborizada Manzana sin Gas Aquarius 1.5 Lt,Agua Saborizada Manzana sin Gas Aquarius 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790895640483,Aquarius,Agua Saborizada
94.0,Agua Saborizada Manzana sin Gas Levité 1.5 Lt,Agua Saborizada Manzana sin Gas Levite 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7798062548709,Levité,Agua Saborizada
105.0,Agua Saborizada Manzana sin Gas Levité Cero 1.5 Lt,Agua Saborizada Manzana sin Gas Levite Cero 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790315001061,Levité,Agua Saborizada
49.0,Agua Saborizada Manzana sin Gas Livra 1.5 Lt,Agua Saborizada Manzana sin Gas Livra 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7791913000128,Livra,Agua Saborizada
41.0,Agua Saborizada Naranja Cellier Favaloro 1.5 Lt,Agua Saborizada Naranja Cellier Favaloro 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790639002478,Cellier,Agua Saborizada
41.0,Agua Saborizada Naranja Durazno Cellier Favaloro 1.5 Lt,Agua Saborizada Naranja Durazno Cellier Favaloro 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790639002430,Cellier,Agua Saborizada
49.0,Agua Saborizada Naranja Livra 1.5 Lt,Agua Saborizada Naranja Livra 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7791913000531,Livra,Agua Saborizada
49.0,Agua Saborizada Naranja Magna 1.5 Lt,Agua Saborizada Naranja Magna 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7791913005093,Magna,Agua Saborizada
80.0,Agua Saborizada Naranja sin Gas Aquarius 1.5 Lt,Agua Saborizada Naranja sin Gas Aquarius 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790895641237,Aquarius,Agua Saborizada
95.0,Agua Saborizada Naranja sin Gas Levité 1.5 Lt,Agua Saborizada Naranja sin Gas Levite 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7798062548648,Levité,Agua Saborizada
78.0,Agua Saborizada Naranja sin Gas Sierra de los Padres 1.5 Lt,Agua Saborizada Naranja sin Gas Sierra de los Padres 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7798065730323,Sierra de los Padres,Agua Saborizada
80.0,Agua Saborizada Pera sin Gas Aquarius 1.5 Lt,Agua Saborizada Pera sin Gas Aquarius 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790895640476,Aquarius,Agua Saborizada
89.0,Agua Saborizada Pera sin Gas Levité 1.5 Lt,Agua Saborizada Pera sin Gas Levite 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7798062540253,Levité,Agua Saborizada
72.0,Agua Saborizada Pomelo Baggio Fresh 1.5 Lt,Agua Saborizada Pomelo Baggio Fresh 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790036001579,Baggio,Agua Saborizada
49.0,Agua Saborizada Pomelo Magna 1.5 Lt,Agua Saborizada Pomelo Magna 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7791913005161,Magna,Agua Saborizada
80.0,Agua Saborizada Pomelo sin Gas Aquarius 1.5 Lt,Agua Saborizada Pomelo sin Gas Aquarius 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790895640490,Aquarius,Agua Saborizada
95.0,Agua Saborizada Pomelo Sin Gas Levité 1.5 Lt,Agua Saborizada Pomelo Sin Gas Levite 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7798062548679,Levité,Agua Saborizada
105.0,Agua Saborizada Pomelo sin Gas Levité Cero 1.5 Lt,Agua Saborizada Pomelo sin Gas Levite Cero 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790315000910,Levité,Agua Saborizada
50.0,Agua Saborizada sin Azúcar Manzana Fresh 1.5 Lt,Agua Saborizada sin Azucar Manzana Fresh 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7790036974767,Fresh,Agua Saborizada
72.0,Agua Saborizada sin Gas Manzana Ser 1.5 Lt,Agua Saborizada sin Gas Manzana Ser 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7798062544411,Ser,Agua Saborizada
73.0,Agua Saborizada sin Gas Naranja Ser 1.5 Lt,Agua Saborizada sin Gas Naranja Ser 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7798062544404,Ser,Agua Saborizada
72.0,Agua Saborizada sin Gas Pomelo Ser 1.5 Lt,Agua Saborizada sin Gas Pomelo Ser 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7798062544428,Ser,Agua Saborizada
176.0,Agua sin Gas Bidón Glaciar 6.3 Lt,Agua sin Gas Bidon Glaciar 6.3 Lt,La Pampa,"Cuyo, Litoral, Centro",Aguas,7795930000550,Glaciar,Agua sin Gas
78.0,Alcohol Etílico Bialcohol 250 Cc,Alcohol Etilico Bialcohol 250 Cc,La Pampa,"Cuyo, Litoral, Centro",Productos Farmaceuticos ,7790139000462,Bialcohol,Alcohol
16.0,Alfajor Blanco Nevares 45 Gr,Alfajor Blanco Nevares 45 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,77925626,Nevares,Alfajores
16.0,Alfajor Blanco Tatín 33 Gr,Alfajor Blanco Tatin 33 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,7790040331303,Tatín,Alfajores
45.0,Alfajor Chocolate Relleno con Mouse Suchard 50 Gr,Alfajor Chocolate Relleno con Mouse Suchard 50 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,7622300817725,Suchard,Alfajores
39.0,Alfajor Clásico Terrabusi 50 Gr,Alfajor Clasico Terrabusi 50 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,77939234,Terrabusi,Alfajores
16.0,Alfajor con Baño de Chocolate Blanco Guaymallén 38 Gr,Alfajor con Baño de Chocolate Blanco Guaymallen 38 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,77980212,Guaymallén,Alfajores
16.0,Alfajor con Baño de Chocolate Guaymallén 38 Gr,Alfajor con Baño de Chocolate Guaymallen 38 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,77980229,Guaymallén,Alfajores
31.0,Alfajor con Baño de Chocolate Jorgito 55 Gr,Alfajor con Baño de Chocolate Jorgito 55 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,77905741,Jorgito,Alfajores
44.0,Alfajor de Arroz con Dulce de Leche Chocoarroz 22 Gr,Alfajor de Arroz con Dulce de Leche Chocoarroz 22 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,7790070416315,Chocoarroz,Alfajores
50.0,Alfajor Dulce de Leche Ser 47 Gr,Alfajor Dulce de Leche Ser 47 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,7790040102699,Ser,Alfajores
55.0,Alfajor Mousse Triple Milka 55 Gr,Alfajor Mousse Triple Milka 55 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,77903785,Milka,Alfajores
16.0,Alfajor Negro Nevares 45 Gr,Alfajor Negro Nevares 45 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,77908193,Nevares,Alfajores
16.0,Alfajor Negro Tatín 33 Gr,Alfajor Negro Tatin 33 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,7790040331204,Tatín,Alfajores
27.0,Alfajor Negro Tofi 44 Gr,Alfajor Negro Tofi 44 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,7790040116610,Tofi,Alfajores
229.0,Alfajor Relleno con Mouse Suchard 6 Un 300 Gr,Alfajor Relleno con Mouse Suchard 6 Un 300 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,7622300817749,Suchard,Alfajores
34.0,Alfajor Tita 36 Gr,Alfajor Tita 36 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,77908308,Tita,Alfajores
55.0,Alfajor Triple Chocolate Blanco Relleno de Mousse Milka 55 Gr,Alfajor Triple Chocolate Blanco Relleno de Mousse Milka 55 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,7622300457303,Milka,Alfajores
54.0,Alfajor Triple Dulce de Leche Terrabusi 70 Gr,Alfajor Triple Dulce de Leche Terrabusi 70 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,77903792,Terrabusi,Alfajores
59.0,Alfajor Triple Negro Tofi 73 Gr,Alfajor Triple Negro Tofi 73 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,7790040484801,Tofi,Alfajores
51.0,Alfajor Triple Trishot 60 Gr,Alfajor Triple Trishot 60 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,77956699,Shot,Alfajores
50.0,Alfajores Triple Bon o Bon 60 Gr,Alfajores Triple Bon o Bon 60 Gr,La Pampa,"Cuyo, Litoral, Centro",Golosinas,7790040614000,Bon o Bon,Alfajores
77.0,Algodón Doncella 140 Gr,Algodon Doncella 140 Gr,La Pampa,"Cuyo, Litoral, Centro",Cuidado Corporal,7790940000026,Doncella,Algodónes e Hisopos
118.0,Algodón Estrella Clásico 140 Gr,Algodon Estrella Clasico 140 Gr,La Pampa,"Cuyo, Litoral, Centro",Cuidado Corporal,7790064000124,Estrella,Algodónes e Hisopos
119.0,Alimento 5 Cereales con Fruta Nutrilon 180 Gr,Alimento 5 Cereales con Fruta Nutrilon 180 Gr,La Pampa,"Cuyo, Litoral, Centro",Alimentación Infantil,7795323773498,Nutrilon,Papillas y Alimentos Infantiles
119.0,Alimento 5 Cereales sin Azúcar Nutrilon 150 Gr,Alimento 5 Cereales sin Azucar Nutrilon 150 Gr,La Pampa,"Cuyo, Litoral, Centro",Alimentación Infantil,7795323003519,Nutrilon,Papillas y Alimentos Infantiles
329.0,Alimento Lacteo Bebible Frutilla Actimel 6 Un 100 Gr,Alimento Lacteo Bebible Frutilla Actimel 6 Un 100 Gr,La Pampa,"Cuyo, Litoral, Centro",Lácteos,7791337957428,Actimel,Yogures
220.0,Alimento para Perros Adultos Dog Chow 1.5Kg,Alimento para Perros Adultos Dog Chow 1.5Kg,La Pampa,"Cuyo, Litoral, Centro",Alimentos para Perros,7613034416926,Dog Chow,Alimentos para Perros
798.0,Alimento para Perros Cachorro Carne Cereales y Leche Dogui 8 Kg,Alimento para Perros Cachorro Carne Cereales y Leche Dogui 8 Kg,La Pampa,"Cuyo, Litoral, Centro",Alimentos para Perros,7613036505710,Dogui,Alimentos para Perros
135.0,Alimento para Perros Carne Tiernitos 1.5 Kg,Alimento para Perros Carne Tiernitos 1.5 Kg,La Pampa,"Cuyo, Litoral, Centro",Alimentos para Perros,7790142000114,Tiernitos,Alimentos para Perros
990.0,Alimento para Perros Mix Carne Pollo y Cerdo Sabrositos 16 Kg,Alimento para Perros Mix Carne Pollo y Cerdo Sabrositos 16 Kg,La Pampa,"Cuyo, Litoral, Centro",Alimentos para Perros,7798073177196,Sabrositos,Alimentos para Perros
322.0,Alimento para Perros Pollo Dogui 3 Kg,Alimento para Perros Pollo Dogui 3 Kg,La Pampa,"Cuyo, Litoral, Centro",Alimentos para Perros,7613036507967,Dogui,Alimentos para Perros
130.0,Almidon de Maíz Maizena 520 Gr,Almidon de Maiz Maizena 520 Gr,La Pampa,"Cuyo, Litoral, Centro",Harinas,7794000599185,Maizena,Harinas Especiales
76.0,Amargo Limón Monferrato 1.5 Lt,Amargo Limon Monferrato 1.5 Lt,La Pampa,"Cuyo, Litoral, Centro",Bebida Herbal,7790950004731,Monferrato,Amargos
198.0,Antipolillas en Aerosol Raid 390 Cc,Antipolillas en Aerosol Raid 390 Cc,La Pampa,"Cuyo, Litoral, Centro",Insecticidas,7790520009890,Raid,Polillas y Pulgas
83.0,Antitraspirante Gold Antimarks Rollon Axe 50 Cc,Antitraspirante Gold Antimarks Rollon Axe 50 Cc,La Pampa,"Cuyo, Litoral, Centro",Cuidado Corporal,75063177,Axe,Desodorante Hombre
240.0,Aparato Fuyi y 4 Tabletas Gratis 1 Un,Aparato Fuyi y 4 Tabletas Gratis 1 Un,La Pampa,"Cuyo, Litoral, Centro",Insecticidas,7790520024602,Fuyi,Moscas y Mosquitos
92.0,Aperitivo Amargo Cuyano Terma 1.35 Lt,Aperitivo Amargo Cuyano Terma 1.35 Lt,La Pampa,"Cuyo, Litoral, Centro",Bebida Herbal,7790950133332,Terma,Amargos
92.0,Aperitivo Amargo Cuyano Terma Light 1.35 Lt,Aperitivo Amargo Cuyano Terma Light 1.35 Lt,La Pampa,"Cuyo, Litoral, Centro",Bebida Herbal,7790950133349,Terma,Amargos
92.0,Aperitivo Amargo Limón Terma 1.35 Lt,Aperitivo Amargo Limon Terma 1.35 Lt,La Pampa,"Cuyo, Litoral, Centro",Bebida Herbal,7790950133271,Terma,Amargos
92.0,Aperitivo Amargo Limón Terma Light 1.35 Lt,Aperitivo Amargo Limon Terma Light 1.35 Lt,La Pampa,"Cuyo, Litoral, Centro",Bebida Herbal,7790950133288,Terma,Amargos
105.0,Aperitivo Amargo Limón Terma Light 1.75 Lt,Aperitivo Amargo Limon Terma Light 1.75 Lt,La Pampa,"Cuyo, Litoral, Centro",Bebida Herbal,7790950130805,Terma,Amargos
92.0,Aperitivo Amargo Patagónico Terma 1.35 Lt,Aperitivo Amargo Patagonico Terma 1.35 Lt,La Pampa,"Cuyo, Litoral, Centro",Bebida Herbal,7790950133356,Terma,Amargos
92.0,Aperitivo Amargo Pomelo Rosado Terma 1.35 Lt,Aperitivo Amargo Pomelo Rosado Terma 1.35 Lt,La Pampa,"Cuyo, Litoral, Centro",Bebida Herbal,7790950133363,Terma,Amargos
92.0,Aperitivo Amargo Pomelo Terma 1.35 Lt,Aperitivo Amargo Pomelo Terma 1.35 Lt,La Pampa,"Cuyo, Litoral, Centro",Bebida Herbal,7790950133257,Terma,Amargos
92.0,Aperitivo Amargo Serrano Terma 1.35 Lt,Aperitivo Amargo Serrano Terma 1.35 Lt,La Pampa,"Cuyo, Litoral, Centro",Bebida Herbal,7790950133318,Terma,Amargos
