Precio sugerido,Producto,Producto_s_tilde,Provincia,Region,categoria,id_producto,marca,subcategoria
100.0,Salchichas Vienissima 6 Un 225 Gr,Salchichas Vienissima 6 Un 225 Gr,Buenos Aires,CABA Y PBA,Fiambrería,7790670051060,Vienissima,Salchichas
74.0,Salsa de Pizza Knorr 340 Gr,Salsa de Pizza Knorr 340 Gr,Buenos Aires,CABA Y PBA,Conservas,7794000598874,Knorr,Tomates y Salsas
61.0,Salsa de Tomate Pizza Doypack Salsati 340 Gr,Salsa de Tomate Pizza Doypack Salsati 340 Gr,Buenos Aires,CABA Y PBA,Conservas,7793360927805,Salsati,Tomates y Salsas
55.0,Salsa Filetto Cica 340 Gr,Salsa Filetto Cica 340 Gr,Buenos Aires,CABA Y PBA,Conservas,7794000999534,Cica,Tomates y Salsas
65.0,Salsa Filetto Doypack Arcor 340 Gr,Salsa Filetto Doypack Arcor 340 Gr,Buenos Aires,CABA Y PBA,Conservas,7790580956509,Arcor,Tomates y Salsas
61.0,Salsa Filetto Salsati 340 Gr,Salsa Filetto Salsati 340 Gr,Buenos Aires,CABA Y PBA,Conservas,7793360927904,Salsati,Tomates y Salsas
46.0,Salsa Filleto del Valle 340 Gr,Salsa Filleto del Valle 340 Gr,Buenos Aires,CABA Y PBA,Conservas,7798156760413,Sabor del Valle,Tomates y Salsas
77.0,Salsa Golf Natura 250 Cc,Salsa Golf Natura 250 Cc,Buenos Aires,CABA Y PBA,Aderezos,7791866000480,Natura,Salsa Golf
70.0,Salsa Golf sin TACC Fanacoa 250 Gr,Salsa Golf sin TACC Fanacoa 250 Gr,Buenos Aires,CABA Y PBA,Aderezos,7794000959927,Fanacoa,Salsa Golf
86.0,Salsa Golf sin TACC Hellmanns 250 Gr,Salsa Golf sin TACC Hellmanns 250 Gr,Buenos Aires,CABA Y PBA,Aderezos,7794000960329,Hellmann's,Salsa Golf
29.0,Salsa Napolitana Doypack Silvia 340 Gr,Salsa Napolitana Doypack Silvia 340 Gr,Buenos Aires,CABA Y PBA,Conservas,7790500000985,Silvia,Tomates y Salsas
54.0,Salsa para Pizza Cica 340 Gr,Salsa para Pizza Cica 340 Gr,Buenos Aires,CABA Y PBA,Conservas,7794000999541,Cica,Tomates y Salsas
47.0,Salsa para Pizza del Valle 340 Gr,Salsa para Pizza del Valle 340 Gr,Buenos Aires,CABA Y PBA,Conservas,7798156760420,Sabor del Valle,Tomates y Salsas
30.0,Salsa para Pizza Doypack Silvia 340 Gr,Salsa para Pizza Doypack Silvia 340 Gr,Buenos Aires,CABA Y PBA,Conservas,7790500000978,Silvia,Tomates y Salsas
36.0,Salsa Pizza Arcor 200 Gr,Salsa Pizza Arcor 200 Gr,Buenos Aires,CABA Y PBA,Conservas,7790580408343,Arcor,Tomates y Salsas
64.0,Salsa Pizza Doypack Arcor 340 Gr,Salsa Pizza Doypack Arcor 340 Gr,Buenos Aires,CABA Y PBA,Conservas,7790580956707,Arcor,Tomates y Salsas
54.0,Salsa Pomarola Cica 340 Gr,Salsa Pomarola Cica 340 Gr,Buenos Aires,CABA Y PBA,Conservas,7794000999558,Cica,Tomates y Salsas
47.0,Salsa Pomarola del Valle 340 Gr,Salsa Pomarola del Valle 340 Gr,Buenos Aires,CABA Y PBA,Conservas,7798156760406,Sabor del Valle,Tomates y Salsas
65.0,Salsa Pomarola Doypack Arcor 340 Gr,Salsa Pomarola Doypack Arcor 340 Gr,Buenos Aires,CABA Y PBA,Conservas,7790580955809,Arcor,Tomates y Salsas
65.0,Salsa Pomarola Doypack Salsati 340 Gr,Salsa Pomarola Doypack Salsati 340 Gr,Buenos Aires,CABA Y PBA,Conservas,7793360927508,Salsati,Tomates y Salsas
29.0,Salsa Pomarola Doypack Silvia 340 Gr,Salsa Pomarola Doypack Silvia 340 Gr,Buenos Aires,CABA Y PBA,Conservas,7790500000961,Silvia,Tomates y Salsas
137.0,Sanitizante Floral Lysoform 150 Ml,Sanitizante Floral Lysoform 150 Ml,Buenos Aires,CABA Y PBA,Productos Farmaceuticos ,7790520023698,Lysoform,Antisepticos
280.0,Sanitizante Floral Lysoform 250 Ml,Sanitizante Floral Lysoform 250 Ml,Buenos Aires,CABA Y PBA,Productos Farmaceuticos ,7790520023728,Lysoform,Antisepticos
140.0,Sanitizante Refresh Lysoform 150 Ml,Sanitizante Refresh Lysoform 150 Ml,Buenos Aires,CABA Y PBA,Productos Farmaceuticos ,7790520023674,Lysoform,Antisepticos
280.0,Sanitizante Refresh Lysoform 250 Ml,Sanitizante Refresh Lysoform 250 Ml,Buenos Aires,CABA Y PBA,Productos Farmaceuticos ,7790520023704,Lysoform,Antisepticos
107.0,Servilletas Blanca Elite 140 Un,Servilletas Blanca Elite 140 Un,Buenos Aires,CABA Y PBA,Papeles,7790250023548,Elite,Servilletas
50.0,Servilletas Campanita Ultra Soft 70 Un,Servilletas Campanita Ultra Soft 70 Un,Buenos Aires,CABA Y PBA,Papeles,7791070000573,Campanita,Servilletas
57.0,Servilletas Decoradas Felpita 70 Un,Servilletas Decoradas Felpita 70 Un,Buenos Aires,CABA Y PBA,Papeles,7791828000435,Felpita,Servilletas
53.82,Servilletas Máxima Suavidad Elite 70 Un,Servilletas Maxima Suavidad Elite 70 Un,Buenos Aires,CABA Y PBA,Papeles,7790250023524,Elite,Servilletas
120.0,Servilletas Sussex Ultramax 150 Un,Servilletas Sussex Ultramax 150 Un,Buenos Aires,CABA Y PBA,Papeles,7790250057710,Sussex,Servilletas
29.0,Servilletas Sussex Ultramax 50 Un,Servilletas Sussex Ultramax 50 Un,Buenos Aires,CABA Y PBA,Papeles,7790250057697,Sussex,Servilletas
